"country","iso3c","date","gdp_grwth","gdp","gdp_for20_grwth","gdp_forc20","gdp_dollars","gdp_forc20_dollars","gap_dollars","gap_relative"
"Channel Islands","CHI",2021,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","CHL",2021,11.700000000000001,104.99244802318748,3,105.575,275165008283.959,276691764946.4006,"-$1,526,756,662","-0.55%"
"China","CHN",2021,8.1,110.53112961272106,5.800000000000001,112.04220000000001,15801910975837,16017938802763.844,"-$216,027,826,927","-1.349%"
"Colombia","COL",2021,10.7,102.87632984003366,3.9,107.6404,330638330721.984,345949765408.4955,"-$15,311,434,687","-4.43%"
"Comoros","COM",2021,2.1,101.91250820715226,3.6999999999999997,108.67759999999998,1113744509.2175,1187676394.2351995,"-$73,931,885","-6.224918284%"
"Congo, Dem. Rep.","COD",2021,6.2,108.04317565844123,3.4000000000000004,107.43260000000001,48065878270.7532,47794247461.172966,"$271,630,810","0.57%"
"Congo, Rep.","COG",2021,-2.1999999999999997,91.69794295616548,1.9,106.5874,8846462526.11771,10282907221.888992,"-$1,436,444,696","-13.97%"
"Costa Rica","CRI",2021,7.6,103.22161589840462,3,105.575,66456647135.0333,67971814432.61616,"-$1,515,167,298","-2%"
"Cote d'Ivoire","CIV",2021,7.000000000000001,109.15604982635065,7.1,114.597,65342546289.7639,68599585539.05483,"-$3,257,039,249","-4.748%"
"Croatia","HRV",2021,13.100000000000001,103.37022187784642,2.4,105.0624,59133845410.8868,60101870802.196915,"-$968,025,391","-1.61%"
"Cuba","CUB",2021,1.3,90.16844952661985,NA,NA,82070972392.6605,NA,NA,NA
"Curacao","CUW",2021,4.2,85.01354204351165,NA,NA,2382020134.09476,NA,NA,NA
"Cyprus","CYP",2021,6.6000000000000005,101.97616741449055,2.7,105.6752412,25506368382.3966,26431583960.104843,"-$925,215,578","-3.500%"
"Czechia","CZE",2021,3.5000000000000004,97.84621800088718,2.6,105.33224582,210995924589.664,227138820998.63232,"-$16,142,896,409","-7.107%"
"Denmark","DNK",2021,4.9,102.76424770618985,1.7000000000000002,103.66082315000001,341796501447.231,344778534175.71423,"-$2,982,032,728","-0.865%"
"Djibouti","DJI",2021,4.8,106.0723464543946,8,116.10000000000001,3212645612.37725,3516356223.5079203,"-$303,710,611","-8.6%"
"Dominica","DMA",2021,6.7,88.96748632565003,4.2,109.31183885,504333887.003359,619660809.3535736,"-$115,326,922","-18.6%"
"Dominican Republic","DOM",2021,12.3,104.72704373475241,5,110.25000000000001,93508045538.4091,98439349120.94344,"-$4,931,303,583","-5%"
"Ecuador","ECU",2021,4.2,96.11781942477192,0.8,101.00160000000001,97753879511.9558,102720788881.83937,"-$4,966,909,370","-4.84%"
"Egypt, Arab Rep.","EGY",2021,3.3000000000000003,107.01516526247569,6,112.148,425960412713.496,446391016150.1536,"-$20,430,603,437","-4.58%"
"El Salvador","SLV",2021,10.299999999999999,101.26076533783184,2.5,105.06249999999996,26104797578.125,27084876224.2871,"-$980,078,646","-3.619%"
"Equatorial Guinea","GNQ",2021,-0.8999999999999999,94.85323400198521,1,98.677,9534008416.9666,9918347628.941395,"-$384,339,212","-3.88%"
"Eritrea","ERI",2021,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",2021,8,107.41830738476075,2.8000000000000003,105.7812,28890861346.9492,28450550532.0173,"$440,310,815","1.55%"
"Eswatini","SWZ",2021,7.9,106.20071240743954,2.5,105.165,4677967470.29904,4632346034.804339,"$45,621,435","0.985%"
"Ethiopia","ETH",2021,5.6000000000000005,112.03842801156912,6.4,113.10320000000002,100431269846.861,101385731675.65816,"-$954,461,829","-0.941%"
"Faroe Islands","FRO",2021,0,100,NA,NA,2573908649.0584,NA,NA,NA
"Fiji","FJI",2021,-5.1,78.75714285714741,2.9000000000000004,104.64929999999998,4107979915.10721,5458517245.982275,"-$1,350,537,331","-24.74%"
"Finland","FIN",2021,3,100.70252613240413,1.5,102.9605941,256533803980.078,262286100249.3027,"-$5,752,296,269","-2.193%"
"France","FRA",2021,6.800000000000001,98.50135936770688,1.3,102.61789893999999,2577595870536.12,2685317992043.4087,"-$107,722,121,507","-4.01%"
"French Polynesia","PYF",2021,1,90.92183004349252,NA,NA,5381881598.17791,NA,NA,NA
"Gabon","GAB",2021,1.5,99.59765211447349,3.2,106.29599999999999,15398037653.6153,16433618420.517366,"-$1,035,580,767","-6.30%"
"Gambia, The","GMB",2021,4.3,104.88220929336084,5.800000000000001,112.4654,1759428016.77239,1886638134.443257,"-$127,210,118","-7%"
"Georgia","GEO",2021,10.5,102.99758112515052,4.5,108.99349999999997,18290210785.518,19354960257.06732,"-$1,064,749,472","-5.501%"
"Germany","DEU",2021,2.6,98.83308439277685,1.4000000000000001,102.70394432999998,3554676005515.55,3693897127916.989,"-$139,221,122,401","-3.769%"
"Ghana","GHA",2021,5.4,105.89794871611207,5.2,112.3536,66149905092.1402,70182473474.38466,"-$4,032,568,382","-5.75%"
"Gibraltar","GIB",2021,NA,NA,NA,NA,NA,NA,NA,NA
"Greece","GRC",2021,8.4,98.67094250652764,1.7000000000000002,103.96489539999999,201202601384.494,211997644653.72333,"-$10,795,043,269","-5.09%"
"Greenland","GRL",2021,-7.6,92.77861328631434,NA,NA,2499115623.00272,NA,NA,NA
"Grenada","GRD",2021,4.7,90.28714418260908,2.9000000000000004,105.88409999999999,1024705223.28044,1201721367.029875,"-$177,016,144","-14.730215%"
"Guam","GUM",2021,1.0999999999999999,89.54537413762598,NA,NA,5342045131.93812,NA,NA,NA
"Guatemala","GTM",2021,8,106.07589918826403,3.2,106.296,75085039041.421,75240835769.69492,"-$155,796,728","0%"
"Guinea","GIN",2021,3.9,109.01215676085936,6,112.36000000000001,13163554464.6514,13567816871.038042,"-$404,262,406","-2.98%"
"Guinea-Bissau","GNB",2021,3.8,101.30880236914119,5,110.14499999999998,1265072726.92494,1375412918.212437,"-$110,340,191","-8.02%"
"Guyana","GUY",2021,20.1,172.26157056890517,10.5,206.30349999999999,8735455982.28699,10461736400.579699,"-$1,726,280,418","-16.5%"
"Haiti","HTI",2021,-1.7999999999999998,94.91850935887817,-0.5,98.107,14687836255.8884,15181228206.062864,"-$493,391,950","-3.25%"
"Honduras","HND",2021,12.5,102.44568418267575,3.5000000000000004,107.12249999999999,24956121590.0023,26095410034.62891,"-$1,139,288,445","-4%"
"Hong Kong SAR, China","HKG",2021,6.3,99.38294113579056,2.5,103.96102903999999,329744619774.384,344934347890.8484,"-$15,189,728,116","-4.404%"
"Hungary","HUN",2021,7.1,102.24640838707077,2.6,105.67800000000001,150685552164.535,155742857209.81244,"-$5,057,305,045","-3.247214759%"
"Iceland","ISL",2021,4.3999999999999995,97.25947940199498,2,103.71240288000003,20271528517.8067,21616493791.237114,"-$1,344,965,273","-6.22%"
"India","IND",2021,8.7,101.51252737109694,6.1,112.25380000000001,2726370511450.72,3014854009096.6685,"-$288,483,497,646","-9.57%"
"Indonesia","IDN",2021,3.6999999999999997,101.55001088029108,5.2,110.56519999999999,1065594969739.24,1160194075085.8076,"-$94,599,105,347","-8.154%"
"Iran, Islamic Rep.","IRN",2021,4.7,108.20724840393518,1,101,469947053637.552,438645775745.1543,"$31,301,277,892","7.14%"
"Iraq","IRQ",2021,2.8000000000000003,91.14394572289726,2.7,107.93769999999999,183896942952.401,217780927760.8089,"-$33,883,984,808","-15.559%"
"Ireland","IRL",2021,13.600000000000001,120.61315545797089,3.2,106.76128150000002,447783940484.606,396357985492.8416,"$51,425,954,992","13.0%"
"Isle of Man","IMN",2021,7.000000000000001,93.21513643063007,NA,NA,7577879297.17342,NA,NA,NA
"Israel","ISR",2021,8.6,106.59475149698318,3.2,106.32598040000002,382099815616.826,381136378063.3053,"$963,437,554","0.253%"
"Italy","ITA",2021,6.7,97.08827699865702,0.8,101.31515638000002,1862306180833.87,1943384389664.6147,"-$81,078,208,831","-4.1720%"
"Jamaica","JAM",2021,4.6,94.13999999999996,1.2,102.3132,14058988365.3687,15279584538.173374,"-$1,220,596,173","-8%"
"Japan","JPN",2021,1.7000000000000002,97.0754839616015,0.6,101.3042,4435430839945.36,4628643139947.937,"-$193,212,300,003","-4.17%"
"Jordan","JOR",2021,2.1999999999999997,100.62369501333107,2.4,104.65280000000001,42157528600.2302,43845571448.25246,"-$1,688,042,848","-4%"
"Kazakhstan","KAZ",2021,4.3,101.69249999999984,3.9,107.74429999999998,214679957540.774,227455729274.63135,"-$12,775,771,734","-5.61682%"
"Kenya","KEN",2021,7.5,107.24839458870709,5.800000000000001,112.14800000000002,90372800190.2183,94501449971.35277,"-$4,128,649,781","-4.37%"
"Kiribati","KIR",2021,1.5,100.94479005725121,2,104.43896963999998,178690724.1202,184876060.47577894,"-$6,185,336","-3.35%"
"Korea, Dem. People's Rep.","PRK",2021,NA,NA,NA,NA,NA,NA,NA,NA
"Korea, Rep.","KOR",2021,4.1000000000000005,103.40650103008286,2.7,105.02695064,1693643458139.12,1720183993344.753,"-$26,540,535,206","-1.54%"
"Kosovo","XKX",2021,10.7,104.83149106162907,4.1000000000000005,108.47219999999999,7912073583.22728,8186853200.723798,"-$274,779,617","-3.4%"
"Kuwait","KWT",2021,9.700000000000001,100.00000000000001,2,104.244,114462498533.906,119320286971.68498,"-$4,857,788,438","-4.07%"
"Kyrgyz Republic","KGZ",2021,3.5999999999999996,94.90901599238343,4,108.16000000000001,7517386396.51847,8566947029.6972475,"-$1,049,560,633","-12.25%"
"Lao PDR","LAO",2021,2.5,103.04410124104002,5.7,111.83059999999999,19054756138.7783,20679541926.118248,"-$1,624,785,787","-7.86%"
"Latvia","LVA",2021,4.1000000000000005,101.77546945431791,2.9000000000000004,105.76988630000001,31300856486.9336,32529331964.43366,"-$1,228,475,478","-3.777%"
"Lebanon","LBN",2021,-7.000000000000001,73.0971189317362,0.4,100.70119999999997,34090266918.9041,46963968446.68917,"-$12,873,701,528","-27.41%"
"Lesotho","LSO",2021,1.3,92.87861469744966,2.1,102.81469999999999,2221460906.64255,2459111146.5452695,"-$237,650,240","-9.664%"
"Liberia","LBR",2021,5,101.8554932830389,3.4000000000000004,104.8476,3270920145.66908,3367006687.7204113,"-$96,086,542","-2.854%"
"Libya","LBY",2021,31.4,99.93528739175396,0,99.964,60910775962.4039,60928276359.84924,"-$17,500,397","-0.029%"
"Liechtenstein","LIE",2021,0,100.00000000000001,NA,NA,6268391521.19701,NA,NA,NA
"Lithuania","LTU",2021,6,105.95796748831765,2.5,105.24691716000001,51069702271.8047,50726989690.3138,"$342,712,581","0.68%"
"Luxembourg","LUX",2021,5.1,104.26433106169031,2.7,105.5077884,68993899662.5449,69816721522.71906,"-$822,821,860","-1.179%"
"Macao SAR, China","MAC",2021,19.3,54.58149492294978,-0.1,98.87268096000001,27876941821.8581,50498213337.39495,"-$22,621,271,516","-44.8%"
"Madagascar","MDG",2021,4.3999999999999995,96.95044380568136,4.3999999999999995,109.9332,12784234882.5211,14496187897.850658,"-$1,711,953,015","-11.8097%"
"Malawi","MWI",2021,2.8000000000000003,103.57342602386939,5.2,110.2496,7744644244.4961,8243851370.729221,"-$499,207,126","-6.1%"
"Malaysia","MYS",2021,3.1,97.38656921019792,4.5,109.20249999999999,355073045619.288,398154125139.6702,"-$43,081,079,520","-10.82%"
"Maldives","MDV",2021,41.699999999999996,94.27070348305527,5.6000000000000005,111.408,5114229739.90564,6043936088.435156,"-$929,706,349","-15.38246%"
"Mali","MLI",2021,3.1,101.77944959435312,4.9,110.14500000000001,16313964444.3202,17654856858.445255,"-$1,340,892,414","-7.595%"
"Malta","MLT",2021,10.299999999999999,101.11626535931504,3.6999999999999997,108.22159103999999,14462554088.5388,15478821418.116585,"-$1,016,267,330","-6.57%"
"Marshall Islands","MHL",2021,1.0999999999999999,99.25266860817938,2,104.3531551,221287100,232658802.9495683,"-$11,371,703","-4.888%"
"Mauritania","MRT",2021,2.4,101.48390194591666,5.800000000000001,111.8306,7429785380.35569,8187282327.784368,"-$757,496,947","-9.3%"
"Mauritius","MUS",2021,3.6999999999999997,88.56558182118891,4,108.05600000000001,12285243876.5082,14988828448.0549,"-$2,703,584,572","-18.037%"
"Mexico","MEX",2021,4.7,96.35557833959525,1.7999999999999998,103.02159999999999,1206918348543.94,1290414747946.7732,"-$83,496,399,403","-6.47%"
"Micronesia, Fed. Sts.","FSM",2021,-3.2,95.10268239021296,0.7000000000000001,101.52476497999999,316176982.024014,337527743.5431947,"-$21,350,762","-6.326%"
"Moldova","MDA",2021,13.900000000000002,105.53527133381812,3.8,107.5368,9662250294.38284,9845499654.521969,"-$183,249,360","-1.86%"
"Monaco","MCO",2021,21.6,105.79397781299514,NA,NA,7490920324.03835,NA,NA,NA
"Mongolia","MNG",2021,1.6,97.00441770482219,5.2,110.98600000000002,13749955501.4005,15731784153.60535,"-$1,981,828,652","-12.60%"
"Montenegro","MNE",2021,12.4,95.22415110890381,2.8000000000000003,105.9868,4551482433.07461,5065910829.555152,"-$514,428,396","-10.155%"
"Morocco","MAR",2021,7.9,100.17267681492596,3.5999999999999996,107.226,123866072116.035,132587686293.46411,"-$8,721,614,177","-6.58%"
"Mozambique","MOZ",2021,2.4,101.10091331928132,4.2,108.0554,18383776165.8719,19648351551.88364,"-$1,264,575,386","-6.44%"
"Myanmar","MMR",2021,-17.9,84.6923131395817,6.800000000000001,113.9556,70876447890.5865,95366011929.90407,"-$24,489,564,039","-25.7%"
"Namibia","NAM",2021,2.7,94.40639123950646,1.7000000000000002,102.61529999999999,10617235457.7711,11540434787.998726,"-$923,199,330","-7.99969%"
"Nauru","NRU",2021,1.5,102.66666666666661,1.3,102.01634381999997,92009873.2562332,91427053.87931018,"$582,819","0.6375%"
"Nepal","NPL",2021,4.2,101.776683145338,6.5,113.316,31149050463.281,34680692013.28488,"-$3,531,641,550","-10.18%"
"Netherlands","NLD",2021,4.9,100.7881464538733,1.5,103.19001113999998,846872832523.287,867054510842.0631,"-$20,181,678,319","-2.328%"
"New Caledonia","NCL",2021,0,100,NA,NA,8738205836.7394,NA,NA,NA
"New Zealand","NZL",2021,3.6999999999999997,102.41482150314022,2.6,105.38971380000002,207032276406.53,213046041945.96658,"-$6,013,765,539","-2.823%"
"Nicaragua","NIC",2021,10.299999999999999,108.36920410226779,0.6,100.09700000000001,14063479455.7512,12989964397.57805,"$1,073,515,058","8.3%"
"Niger","NER",2021,1.4000000000000001,104.98660292506113,5.6000000000000005,111.93600000000002,12821088020.2472,13669756603.6953,"-$848,668,583","-6.21%"
"Nigeria","NGA",2021,3.5999999999999996,101.78749370174053,2.1,104.24409999999999,518476820025.41,530990080498.3337,"-$12,513,260,473","-2.36%"
"North Macedonia","MKD",2021,4,97.61112576797944,3.3000000000000003,106.6056,10918282612.6373,11924358619.287552,"-$1,006,076,007","-8.44%"
"Northern Mariana Islands","MNP",2021,39.5,139.5324123273109,NA,NA,1448278787.87879,NA,NA,NA
"Norway","NOR",2021,3.9,103.1359199664657,1.6,104.05649457000001,419214549963.832,422956391489.5996,"-$3,741,841,526","-0.88%"
"Oman","OMN",2021,3.1,99.60805216696355,4.3,108.15909999999997,82728063877.9983,89830016139.54329,"-$7,101,952,262","-7.90599019%"
"Pakistan","PAK",2021,6.5,105.13034817243422,3,105.472,341055457917.518,342163817420.9764,"-$1,108,359,503","-0.32%"
"Palau","PLW",2021,-13.3,78.7737540337039,2.1999999999999997,104.03960000000001,212807414.38012,281063135.0597943,"-$68,255,721","-24.3%"
"Panama","PAN",2021,15.299999999999999,94.63897407304152,4.6,108.99319999999999,60575131170.7591,69762774283.93509,"-$9,187,643,113","-13.17%"
"Papua New Guinea","PNG",2021,0.3,97.12311668017469,2.9000000000000004,105.8841,24008697651.1126,26174400388.441063,"-$2,165,702,737","-8.274%"
"Paraguay","PRY",2021,4.1000000000000005,103.24899703853507,3.9,107.12089999999998,41998595069.0638,43573569057.08794,"-$1,574,973,988","-3.61%"
"Peru","PER",2021,13.3,100.93467860703768,3.5000000000000004,106.81199999999998,217029926567.802,229667353544.66904,"-$12,637,426,977","-5.50%"
"Philippines","PHL",2021,5.7,95.64201803311256,6.2,112.6782,378957382755.316,446458958559.37134,"-$67,501,575,804","-15.119%"
"Poland","POL",2021,6.800000000000001,104.68931397528928,3.3000000000000003,107.01880000000001,598302692664.81,611615777909.0065,"-$13,313,085,244","-2.177%"
"Portugal","PRT",2021,5.5,96.72680886298896,1.5,103.12399999999998,215084035589.303,229308982140.91962,"-$14,224,946,552","-6.20%"
"Puerto Rico","PRI",2021,0.2,95.84497605667453,-0.8,98.53737075,92384731703.8916,94979924186.7691,"-$2,595,192,483","-2.732%"
"Qatar","QAT",2021,1.6,97.8923964474409,3.2,104.748,163984573110.552,175468746169.74545,"-$11,484,173,059","-6.545%"
"Romania","ROU",2021,5.1,101.2350596406724,3.1,106.6054,220677389818.034,232383933945.50662,"-$11,706,544,127","-5.04%"
"Russian Federation","RUS",2021,4.7,101.95930918564099,1.7999999999999998,103.4288,1490186403606.44,1511663748336.1426,"-$21,477,344,730","-1.42%"
"Rwanda","RWA",2021,10.9,107.1600708080114,8,116.74799999999999,11983600399.7754,13055808650.775763,"-$1,072,208,251","-8.212%"
"Samoa","WSM",2021,-7.1,90.02718844327288,2.1999999999999997,106.68325011999998,843469448.211677,999520963.2570572,"-$156,051,515","-15.61%"
"San Marino","SMR",2021,0,93.35208918219392,0.6,101.30218701,1408416997.36628,1528361317.9433343,"-$119,944,321","-7.85%"
"Sao Tome and Principe","STP",2021,1.9,104.95928976002386,4,107.63999999999997,377594164.665218,387238099.4335228,"-$9,643,935","-2.49%"
"Saudi Arabia","SAU",2021,3.2,98.96916040203224,2.1999999999999997,104.1418,672126508709.167,707255312264.4355,"-$35,128,803,555","-4.967%"
"Senegal","SEN",2021,6.1,107.47038631421253,7.000000000000001,114.27600000000002,24246000776.7559,25781390388.45289,"-$1,535,389,612","-5.96%"
"Serbia","SRB",2021,7.5,106.57850182698489,4,108.056,48616503417.8404,49290474188.18252,"-$673,970,770","-1.37%"
"Seychelles","SYC",2021,7.9,99.56442108613805,3.3000000000000003,106.7089,1651621574.39045,1770137560.1531081,"-$118,515,986","-6.6953%"
"Sierra Leone","SLE",2021,4.1000000000000005,102.05493286544726,4.9,110.04009999999997,5181034757.05245,5586418674.354479,"-$405,383,917","-7.26%"
"Singapore","SGP",2021,7.6,103.15540248066155,1.6,102.58161989,360897294151.877,358889870600.40546,"$2,007,423,551","0.559%"
"Sint Maarten (Dutch part)","SXM",2021,-11.600000000000001,100,NA,NA,1108000833.9583,NA,NA,NA
"Slovak Republic","SVK",2021,3,99.5378979658164,2.7,105.52322300000002,99037470565.4898,104992704340.88478,"-$5,955,233,775","-5.67%"
"Slovenia","SVN",2021,8.200000000000001,103.534862299619,2.7,105.75027023999999,52164080297.0887,53280271646.80441,"-$1,116,191,350","-2.095%"
"Solomon Islands","SLB",2021,-0.2,96.42235076051767,2.8000000000000003,105.6784,1434447635.13469,1572147222.80853,"-$137,699,588","-8.75870%"
"Somalia","SOM",2021,4,106.63928235133878,3.5000000000000004,106.81199999999998,7302356498.62434,7314183714.790076,"-$11,827,216","-0.162%"
"South Africa","ZAF",2021,4.9,98.25901379406186,1.3,102.21169999999998,353258433207.809,367469035188.79694,"-$14,210,601,981","-4%"
"South Sudan","SSD",2021,0,100,5,113.63988195,11997800760.2242,13634286620.514982,"-$1,636,485,860","-12.0%"
"Spain","ESP",2021,5.5,93.56903832664433,1.7000000000000002,103.58043594,1238777799460.16,1371320543585.6162,"-$132,542,744,125","-9.67%"
"Sri Lanka","LKA",2021,3.3000000000000003,99.73895188456306,3.6999999999999997,107.12209999999999,96953497412.3508,104130453036.80435,"-$7,176,955,624","-6.89%"
"St. Kitts and Nevis","KNA",2021,-0.8999999999999999,84.71613177010978,3,106.60499999999998,894798332.818047,1125995418.781906,"-$231,197,086","-20.53%"
"St. Lucia","LCA",2021,12.2,84.88548412517669,3,106.29599999999999,1681956324.94567,2106193200.8631608,"-$424,236,876","-20.142%"
"St. Martin (French part)","MAF",2021,NA,NA,NA,NA,NA,NA,NA,NA
"St. Vincent and the Grenadines","VCT",2021,1.4000000000000001,95.96763497822839,2.3,104.65289999999997,827008862.947404,901854837.3395176,"-$74,845,974","-8.30%"
"Sudan","SDN",2021,-1.9,94.5695024338422,-0.6,98.0084,79726256121.3698,82625398245.1898,"-$2,899,142,124","-3.51%"
"Suriname","SUR",2021,-2.7,81.73124674788836,2.1,104.65249999999997,4296021063.31693,5500825721.105137,"-$1,204,804,658","-21.902%"
"Sweden","SWE",2021,5.1,102.79473138903171,2.1,103.54298562000001,565187309896.877,569301370901.8075,"-$4,114,061,005","-0.723%"
"Switzerland","CHE",2021,4.2,101.74586374809988,1.6,102.90041199999999,760153301723.961,768779044661.8197,"-$8,625,742,938","-1.122%"
"Syrian Arab Republic","SYR",2021,0,96.12631831361116,NA,NA,15096250725.9744,NA,NA,NA
"Tajikistan","TJK",2021,9.2,114.00505308500452,5,110.775,12476305395.4091,12122819934.533503,"$353,485,461","2.92%"
"Tanzania","TZA",2021,4.3,106.36085327441671,6.1,112.2538,64155324269.6851,67709864276.13229,"-$3,554,540,006","-5.24966346%"
"Thailand","THA",2021,1.5,95.2433178074803,2.8000000000000003,105.57560000000001,438481352062.015,486049130778.20856,"-$47,567,778,716","-9.79%"
"Timor-Leste","TLS",2021,5.3,138.89466563802398,4.9,109.72540000000001,2722486416.11599,2150737104.4861345,"$571,749,312","26.58%"
"Togo","TGO",2021,5.3,107.10562891317197,5.5,111.3025,5460539879.65106,5674507923.832541,"-$213,968,044","-4%"
"Tonga","TON",2021,-2.7,97.80810450390808,2.9000000000000004,106.67322570000002,475116313.580534,518179858.503476,"-$43,063,545","-8.31%"
"Trinidad and Tobago","TTO",2021,-1,91.37394983039631,2.3,103.81819664000002,21633220892.8315,24579456013.199646,"-$2,946,235,120","-11.99%"
"Tunisia","TUN",2021,4.3,95.32896846329686,2.6,104.8572,46984709045.0087,51680880562.25152,"-$4,696,171,517","-9.0869%"
"Turkiye","TUR",2021,11.4,113.51379014487426,4,107.12,1131039375185.18,1067332327774.5153,"$63,707,047,411","5.97%"
"Turkmenistan","TKM",2021,0,83.17496197696904,5.5,110.98599999999999,38019296559.4106,50731729208.498405,"-$12,712,432,649","-25.1%"
"Turks and Caicos Islands","TCA",2021,2.1,74.75468095596617,NA,NA,819238629.835959,NA,NA,NA
"Tuvalu","TUV",2021,3,104.54545454545462,4.2,108.80988720000002,47924613.3500028,49879469.1303405,"-$1,954,856","-3.92%"
"Uganda","UGA",2021,3.5000000000000004,106.59226208500311,5.8999999999999995,112.78349999999998,42210586101.346,44662319238.18935,"-$2,451,733,137","-5.489%"
"Ukraine","UKR",2021,3.4000000000000004,99.51960056065191,4.2,108.0554,101454370523.026,110156115246.18816,"-$8,701,744,723","-7.899%"
"United Arab Emirates","ARE",2021,3.9,98.76511079357526,3,105.67800000000001,398355489726.86,426237677506.7981,"-$27,882,187,780","-6.54%"
"United Kingdom","GBR",2021,7.5,95.66398970627804,1.5,103.01334264000002,3036531677286.59,3269812173524.7827,"-$233,280,496,238","-7.134%"
"United States","USA",2021,5.8999999999999995,103.0131229732796,1.7000000000000002,103.53059999999999,20529459727000,20632587595305.28,"-$103,127,868,305","-0.50%"
"Uruguay","URY",2021,4.3999999999999995,97.9782075970084,3.5000000000000004,106.08749999999998,54390979802.7041,58892719221.32563,"-$4,501,739,419","-7.644%"
"Uzbekistan","UZB",2021,7.3999999999999995,109.44631697804707,6,112.04200000000002,116189780661.192,118945395005.41142,"-$2,755,614,344","-2.32%"
"Vanuatu","VUT",2021,0.4,95.02875924404275,2.8000000000000003,105.9868,821237704.483277,915936996.651723,"-$94,699,292","-10.34%"
"Venezuela, RB","VEN",2021,NA,NA,NA,NA,NA,NA,NA,NA
"Vietnam","VNM",2021,2.6,105.50036208088407,6.5,113.4225,332270919943.164,357221507812.07733,"-$24,950,587,869","-6.985%"
"Virgin Islands (U.S.)","VIR",2021,0,97.852993180095865,NA,NA,3786142475.98719,NA,NA,NA
"West Bank and Gaza","PSE",2021,7.1,94.93398193189715,2.6,105.16499999999998,15027100000,16646567849.999998,"-$1,619,467,850","-9.7%"
"Yemen, Rep.","YEM",2021,0,100,13.600000000000001,115.87014144000003,36789143267.3533,42627632338.44652,"-$5,838,489,071","-13.7%"
"Zambia","ZMB",2021,4.6,101.68560169803878,2.6,105.26759999999999,24495920766.0265,25358819201.23904,"-$862,898,435","-3.403%"
"Zimbabwe","ZWE",2021,8.5,99.98912554913309,2.5,105.26749999999998,20618836228.0922,21707293975.424847,"-$1,088,457,747","-5.014%"
"Aruba","ABW",2022,5.7,100.8151372855033,1.0999999999999999,103.23422099999999,3408447821.448648,3490234355.0842447,"-$81,786,534","-2.343%"
"Afghanistan","AFG",2022,NA,NA,3.5000000000000004,110.33617499999997,NA,24353400313.364555,NA,NA
"Angola","AGO",2022,3.5000000000000004,98.77874399956083,3,107.05408,82123398321.52516,89003407998.62274,"-$6,880,009,677","-7.7301%"
"Albania","ALB",2022,4.8,109.76478752492473,3.5000000000000004,110.87168399999999,14233960575.51458,14377499511.294142,"-$143,538,936","-1.00%"
"Andorra","AND",2022,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE",2022,7.9,106.56755464503281,3,108.84834000000002,429825573813.63745,439024807832.0021,"-$9,199,234,018","-2.10%"
"Argentina","ARG",2022,5.2,104.590988517922,2.3,102.38368140000001,597685974955.9968,585072302157.824,"$12,613,672,798","2%"
"Armenia","ARM",2022,12.6,110.44888959999953,5.2,116.31459039999999,14212006104.642189,14966774902.042679,"-$754,768,797","-5.04%"
"American Samoa","ASM",2022,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG",2022,6.4,89.38855532425065,2,108.03263595960001,1457226390.1011794,1761165146.270279,"-$303,938,756","-17.3%"
"Australia","AUS",2022,3.6999999999999997,105.92515236572615,2.7,107.73477425351338,1580169310601.9844,1607164872156.638,"-$26,995,561,555","-1.68%"
"Austria","AUT",2022,5,102.69628969790085,1.6,104.877133425,425390981662.46704,434424523737.37714,"-$9,033,542,075","-2.08%"
"Azerbaijan","AZE",2022,4.6,105.70796029683072,2.1,106.64171429999998,56672706214.26986,57173315308.886894,"-$500,609,095","-0.876%"
"Burundi","BDI",2022,1.7999999999999998,103.96664028503324,2.1999999999999997,106.43312399999999,3335079808.0670586,3414200572.3060474,"-$79,120,764","-2.317%"
"Belgium","BEL",2022,3.1,103.54833132549302,1.3,103.97554871835,512727462236.67224,514842861749.7207,"-$2,115,399,513","-0.41%"
"Benin","BEN",2022,6,117.95642107672018,6.7,121.47677629999998,16725993295.242666,17225172884.82307,"-$499,179,590","-2.90%"
"Burkina Faso","BFA",2022,2.5,111.69423093011117,6,119.10160000000002,16755954170.35474,17867180198.99021,"-$1,111,226,029","-6.22%"
"Bangladesh","BGD",2022,7.1,118.48038543108365,7.3,123.42246880000002,305523627079.721,318267704765.7273,"-$12,744,077,686","-4.00%"
"Bulgaria","BGR",2022,3.4000000000000004,106.88847863790133,3.1,109.48498299999999,61401309909.75634,62892852974.555115,"-$1,491,543,065","-2.372%"
"Bahrain","BHR",2022,4.9,101.94145940143972,2.4,107.05960960000002,35664469501.744835,37455066896.893814,"-$1,790,597,395","-4.78%"
"Bahamas, The","BHS",2022,11,96.15788889681488,1.7000000000000002,103.2908368214876,12091630274.912857,12988581841.392248,"-$896,951,566","-6.91%"
"Bosnia and Herzegovina","BIH",2022,3.9,108.2543781467233,3.9,111.6224714,19923621870.607536,20543500877.36954,"-$619,879,007","-3.017397134%"
"Belarus","BLR",2022,-4.7,96.80972533145075,0.5,101.91152249999996,57130782274.445435,60141530029.86827,"-$3,010,747,755","-5.006%"
